,age,balance,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,default_yes,housing_yes,loan_yes,contact_telephone,contact_unknown,poutcome_other,poutcome_success,poutcome_unknown,actual,prob_0,prob_1,pred
27785,28,356,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8295881689408995,0.17041183105910057,0
31895,35,63,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9120616952505778,0.08793830474942224,0
10235,38,188,10,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.9663396849341547,0.03366031506584532,0
26644,59,17056,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.9999999999999174,8.2562638189926e-14,0
35692,39,1965,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.9893326601312582,0.010667339868741837,0
40956,67,1146,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9206746188751336,0.07932538112486641,0
41467,25,490,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.7912401325920517,0.20875986740794825,0
21100,35,663,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0.9321474951430313,0.06785250485696871,0
4664,44,1422,8,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.9980798224036183,0.0019201775963817941,0
41898,39,1802,1,336,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8752634223977175,0.12473657760228248,0
18160,40,819,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.8981597263982332,0.10184027360176683,0
694,36,368,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0.9887572717895787,0.011242728210421247,0
23606,39,315,4,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9316454097737179,0.0683545902262821,0
38680,38,341,3,346,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9203289052512079,0.07967109474879207,0
8018,46,3696,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.9999070543232215,9.294567677855321e-05,0
41652,45,4068,1,41,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.9936812912623721,0.006318708737627895,0
28639,31,1724,2,254,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.9269070815589482,0.07309291844105181,0
25637,53,1452,2,113,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.9109254819254826,0.0890745180745174,0
38671,36,2278,3,298,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.9677610549249043,0.032238945075095754,0
41278,36,255,6,95,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0.39167342891332924,0.6083265710866708,1
27230,47,0,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.8847288202919183,0.1152711797080817,0
27946,35,4213,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.9994638717713517,0.0005361282286483603,0
23003,34,94,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.8973286765987054,0.1026713234012946,0
15635,30,658,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0.9734209885272848,0.02657901147271524,0
29413,36,528,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.8667787025151757,0.13322129748482428,0
21851,53,15,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.9135538590389107,0.08644614096108925,0
33662,36,-502,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.7879123653560312,0.21208763464396882,0
11129,27,47,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.9710664825690446,0.028933517430955392,0
41448,74,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.8183199050458846,0.18168009495411544,0
30997,41,819,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9111328033166254,0.08886719668337463,0
41026,30,877,1,83,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7771543421552927,0.2228456578447074,0
33345,35,1047,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.976445780698277,0.023554219301723002,0
38745,34,3743,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0.9997468547105848,0.000253145289415244,0
20941,42,1355,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.981970606645213,0.018029393354787007,0
9945,48,5,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.9861509262918186,0.013849073708181418,0
32784,35,270,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.8999148727074223,0.1000851272925777,0
9715,36,115,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.9307040444218487,0.06929595557815131,0
9061,45,419,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.9594269663666366,0.04057303363336334,0
569,28,5090,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0.9999878868813179,1.2113118682048919e-05,0
20366,37,5287,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0.9999889089785873,1.1091021412765498e-05,0
41002,27,4590,1,442,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.998382983191582,0.0016170168084179279,0
41560,46,7331,4,95,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.9999927907171012,7.209282898800978e-06,0
2549,51,2195,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.997895529556932,0.002104470443068084,0
9858,36,60,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.9610331516926656,0.038966848307334434,0
44649,27,321,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.9513077977932821,0.04869220220671787,0
35951,52,863,2,170,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8487459073975243,0.15125409260247566,0
22147,55,11,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8752116038553182,0.12478839614468183,0
5029,28,395,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.940891957135527,0.05910804286447306,0
25679,31,69,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.863327819170504,0.1366721808294959,0
8011,24,86,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.9321215443111899,0.06787845568881011,0
16907,57,1681,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9827733591590763,0.01722664084092369,0
19895,34,-16,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9342135500377575,0.06578644996224242,0
29899,34,783,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.9420511000100441,0.05794889998995588,0
13178,56,-273,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.9297678898483015,0.07023211015169847,0
26870,32,3552,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.9987484120647931,0.001251587935206889,0
39577,58,2714,1,287,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8959932247377116,0.10400677526228841,0
32246,52,3469,1,147,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0.973358590947028,0.026641409052971996,0
7496,34,425,6,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.9875891281105433,0.012410871889456665,0
29222,36,608,1,263,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.8492246536774495,0.15077534632255052,0
12713,35,634,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.901672440849737,0.09832755915026306,0
24189,44,6203,1,188,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.999985378297183,1.4621702816955744e-05,0
43582,56,0,1,223,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0.9539384548356763,0.04606154516432371,0
6935,57,100,16,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.9919048606237906,0.008095139376209481,0
12705,56,409,6,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.9759131721524096,0.024086827847590437,0
34896,42,24,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.8947364270912925,0.10526357290870747,0
43007,57,9367,1,90,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9999908478508814,9.152149118549084e-06,0
35630,42,319,9,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.9814471836053141,0.01855281639468589,0
18227,39,8,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9328459006888875,0.0671540993111125,0
30662,40,6695,1,252,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.9999867130497208,1.328695027923366e-05,0
40445,26,1393,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.9419232173355715,0.058076782664428464,0
41892,28,172,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9071748625142891,0.0928251374857109,0
32594,31,314,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9124126701325904,0.08758732986740954,0
13825,28,72,4,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.9172547428788481,0.0827452571211519,0
22349,35,573,8,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0.9866785823600964,0.013321417639903615,0
41368,30,201,1,157,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.9003470813666985,0.09965291863330156,0
27332,51,-79,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.9233381225932278,0.07666187740677226,0
19248,51,122,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.9371261105443465,0.06287388945565354,0
34373,32,2360,4,90,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.7548154015964671,0.24518459840353288,0
29550,28,122,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.850440734906758,0.149559265093242,0
32342,31,855,1,317,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.863077958454763,0.13692204154523707,0
17892,45,13265,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9999999999349191,6.508093487969224e-11,0
43855,45,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.9339581704320584,0.06604182956794155,0
11773,44,10984,18,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.9999999998343465,1.6565352880085428e-10,0
12132,42,548,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.9689391882189204,0.031060811781079542,0
6944,35,935,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.981433580618659,0.018566419381340914,0
17613,59,309,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9639215424687128,0.03607845753128721,0
12094,45,0,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0.9857359862048981,0.014264013795101876,0
5390,36,2278,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.9986902428395928,0.0013097571604071742,0
17555,30,62,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0.9204271214104686,0.07957287858953146,0
16924,47,-488,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.9035240694631129,0.09647593053688706,0
10623,49,775,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.98598148564941,0.014018514350590022,0
23861,33,310,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.858527120966148,0.141472879033852,0
15768,28,-353,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.8189997082242713,0.18100029177572874,0
4277,31,19,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.9697886031567459,0.030211396843254107,0
33817,30,5836,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.9999598757905687,4.012420943137448e-05,0
6562,36,8326,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.9999999686222706,3.1377729442396885e-08,0
26869,30,0,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.8949484176708717,0.1050515823291282,0
31011,37,248,1,279,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.9228533103952438,0.07714668960475624,0
392,46,477,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.9725066655234486,0.02749333447655143,0
41413,72,6199,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9999895879287606,1.0412071239437295e-05,0
41694,57,415,1,410,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.875272556894589,0.12472744310541098,0
39217,33,18,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9490369589271477,0.05096304107285235,0
29605,38,1324,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.9805184445469336,0.01948155545306643,0
32802,71,2988,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0.9954219347877888,0.004578065212211107,0
29710,46,4007,5,217,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.9987139540420779,0.0012860459579221537,0
7838,44,752,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.9849661830355942,0.015033816964405809,0
5679,43,978,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0.9953260984332054,0.0046739015667945655,0
38280,55,-466,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0.8734159155461098,0.12658408445389027,0
9699,46,2215,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.9977344317081704,0.002265568291829595,0
22017,39,208,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8890820849819443,0.11091791501805565,0
2763,27,14,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.9539538718183139,0.04604612818168606,0
16027,28,1285,16,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0.9933140004130323,0.006685999586967725,0
42082,61,8729,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9999996627537023,3.372462976185062e-07,0
38291,31,360,1,297,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7869627669932906,0.21303723300670946,0
39275,24,-73,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.9357160175644454,0.06428398243555458,0
13265,28,19,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.8883950951436127,0.11160490485638729,0
29371,36,606,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9441023268106401,0.05589767318935989,0
38959,28,290,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.8921535870684817,0.10784641293151834,0
41877,26,1177,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.9186238348509597,0.08137616514904032,0
38790,28,2486,5,354,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0.7875077826200878,0.2124922173799122,0
19555,36,1318,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.9802772862141611,0.01972271378583894,0
21164,30,409,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0.9183207020635655,0.08167929793643446,0
33175,34,550,3,346,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.9268939014531437,0.07310609854685636,0
22894,49,272,18,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0.9856038706098568,0.014396129390143212,0
38716,30,3123,2,333,5,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.989089278616939,0.010910721383061053,0
44987,42,298,3,95,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7034119203653801,0.2965880796346198,0
35612,32,1849,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0.9865303963752509,0.013469603624749147,0
38463,26,864,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0.9118577367093338,0.08814226329066617,0
7275,37,-141,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0.9900348806003378,0.009965119399662182,0
32709,41,43,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.9482135657162657,0.05178643428373434,0
15009,49,964,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0.9802393473570657,0.019760652642934227,0
26590,31,9911,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9999999767206617,2.3279338334140463e-08,0
36880,49,3028,2,259,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9948992415573588,0.0051007584426412825,0
2307,43,1401,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.9954306292965577,0.004569370703442356,0
28830,60,143,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.786090616604247,0.21390938339575305,0
16369,29,417,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9155232542800606,0.08447674571993938,0
41404,46,2552,1,94,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0.7536325018779362,0.24636749812206388,0
8380,30,3809,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.999887948183134,0.00011205181686598654,0
39927,44,878,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9665283344507525,0.033471665549247555,0
35813,37,638,1,326,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.5118825879533548,0.48811741204664516,0
4572,39,4286,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.9999476825718299,5.231742817015697e-05,0
23357,44,682,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9289861611230279,0.0710138388769721,0
23407,40,-1545,13,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.9167544351534441,0.0832455648465559,0
18719,31,-547,10,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.8891851238894419,0.11081487611055811,0
30274,32,642,1,253,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.832564710201606,0.16743528979839398,0
26714,30,2784,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.99562453685685,0.004375463143149958,0
32551,51,296,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8792183435090637,0.12078165649093629,0
29971,30,222,1,204,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.8488362284309829,0.15116377156901709,0
28288,46,660,1,259,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.8626368963586557,0.1373631036413443,0
10659,50,4,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.9836308872057351,0.016369112794264885,0
2125,52,111,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.9661326450193614,0.03386735498063866,0
37784,31,538,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.9404739064247163,0.0595260935752837,0
3674,58,6,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8813882631230215,0.11861173687697846,0
43371,36,1145,2,181,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.8995844785378537,0.10041552146214623,0
44306,45,2776,2,181,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0.935513525559398,0.064486474440602,0
35672,40,71,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8768087663112016,0.12319123368879836,0
25854,34,5498,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9999584938813566,4.150611864334519e-05,0
37243,55,323,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0.9691067288849254,0.030893271115074547,0
14687,42,0,4,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9408778090946395,0.059122190905360514,0
854,43,370,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.9735174009962436,0.026482599003756352,0
29227,35,630,1,271,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.9022128186844707,0.09778718131552928,0
2669,30,49,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.9742876761275326,0.025712323872467382,0
27219,31,3653,1,168,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.9993683046854192,0.0006316953145808265,0
