,y_true,train?,human_count_0,human_count_1,human_count_2,human_count_3,human_count_4,human_count_5,human_count_6,human_count_7,human_count_8,human_count_9,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,mean_rt,median_rt,std_rt,Median Reaction Time (s),actual,pred
3826,5.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,1.576372051204089e-05,7.811812793079296e-06,2.024065179284662e-05,4.904373417957686e-05,6.549537374667125e-06,0.999882698059082,4.2526362449279995e-06,1.1056313269364184e-05,1.4677417539132875e-06,1.1464485396572854e-06,1510.0,1379.5,646.3848486381929,1379.5,5,5
3827,1.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9375179363123607e-06,0.9999680519104004,5.774868583330318e-08,1.2636933206522372e-06,1.598947818592933e-07,7.937790655887511e-07,1.910721039166674e-07,2.4295371758853435e-07,1.6813208958410542e-07,2.706439408939332e-05,1442.5094339622642,1318.0,520.9257891426612,1318.0,1,1
3828,3.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9036734784094727e-06,1.863091256382177e-06,1.8236335108667843e-06,0.999944806098938,2.1726807517552515e-06,3.380838825250976e-05,5.937516561971278e-06,6.814027983637061e-06,3.508703514398803e-07,5.082335974293528e-07,3860.66,1727.0,14078.924740960603,1727.0,3,3
3829,4.0,0.0,0.0,0.0,3.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,1.0880096397158925e-06,8.448010362371861e-07,0.00019110976427327842,3.643701347755268e-05,0.999744951725006,3.9013461901049595e-06,7.920157827356887e-07,3.0172811875672782e-06,1.6716130630811676e-05,1.216019313687866e-06,2451.537037037037,1854.0,2690.122608645519,1854.0,4,4
3830,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.136343451615176e-08,2.6413667342239927e-07,1.2166537999291904e-07,9.833490821620217e-08,1.250343117931152e-08,2.4135829335136805e-07,6.549604592009928e-08,4.2574328062983113e-08,1.3696660516870912e-07,0.9999990463256836,2030.74,1440.0,2232.6307700804905,1440.0,9,9
3831,5.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,5.394274467107607e-07,3.5116684671265825e-07,5.7327451941091576e-06,2.2261297999648377e-05,6.052728167560417e-06,0.9999359846115112,2.500182745279745e-05,2.2112621991254846e-06,1.5920215901132906e-06,3.3247553687942855e-07,1747.6363636363635,1338.0,1129.1672835363033,1338.0,5,5
3832,0.0,0.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999890327453612,9.123072004513231e-07,7.793627219143674e-07,5.735184345212474e-07,5.505178819475987e-07,1.7819878621594398e-06,6.732408763809872e-08,1.976602789000026e-06,8.548033179067716e-07,3.4233862606924963e-06,1508.2745098039215,1396.0,528.5168333527844,1396.0,0,0
3833,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998958945274353,7.76634769863449e-05,1.0546475095907226e-05,1.041709583660122e-05,6.659995506197447e-06,0.00020625427714549005,5.023401172365993e-05,1.8744540284387767e-06,0.0006304170819930732,4.701318903244101e-05,1608.313725490196,1420.0,703.7833328573811,1420.0,0,0
3834,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999971389770508,7.659177470031864e-08,2.700816992273758e-07,3.960255980928196e-07,1.8865065953832527e-07,2.057930572618716e-07,2.9109298083085378e-08,5.963403282294166e-08,1.176996079266246e-06,3.8374707855837187e-07,1933.18,1721.0,825.0056447549623,1721.0,0,0
3835,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,6.742166078765878e-07,2.7278995275992197e-06,3.1485337785852607e-06,3.300677917650319e-07,1.2345836921667792e-06,8.08624179171602e-07,8.673095521771758e-07,2.522224349377211e-07,0.9999891519546508,8.212962256948232e-07,1618.3846153846155,1388.5,719.2167622707509,1388.5,8,8
3836,1.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6081613668793584e-06,0.9999798536300659,3.9549885144651846e-08,3.457706441167829e-07,1.256026394003129e-07,4.332232947490412e-06,5.845972737006377e-07,4.896025416201155e-07,6.783419621569917e-07,1.0914523954852484e-05,1486.686274509804,1275.0,853.1486034729489,1275.0,1,1
3837,5.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,6.215953085586533e-09,2.22705445196425e-08,2.7677311109641778e-08,2.5410536181880157e-06,1.9726727259694602e-05,0.9999771118164062,4.530170372163411e-07,3.8151117820461884e-08,7.204503305047183e-08,6.366601468243971e-09,1733.02,1418.0,1188.7379088421328,1418.0,5,5
3838,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.9992626309394836,1.7423532483462625e-07,1.7590850802662315e-06,6.010412789692055e-08,2.140084916391061e-06,7.718292636127443e-07,3.136054615993089e-08,9.376719845022306e-08,0.0007318042917177081,5.923263302065607e-07,1681.333333333333,1472.0,827.213410594066,1472.0,8,0
3839,4.0,0.0,0.0,0.0,1.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,1.1791344149969518e-05,2.6677222194848586e-05,0.0066314777359366426,0.004344761371612549,0.9887565970420836,0.00012747994333039972,5.224434517003829e-06,8.027846342884004e-05,5.650937509926735e-06,1.0079324965772683e-05,1841.32,1637.0,742.009033445204,1637.0,4,4
3840,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999922513961792,1.813189896893164e-06,6.377649128808116e-07,8.364781933778431e-07,1.9799512074314407e-07,4.586837007991562e-07,3.9221660586008506e-07,3.184916067766608e-06,5.585033591160027e-08,9.223033714533813e-08,1628.0192307692307,1431.5,755.3117130937741,1431.5,0,0
3841,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,9.389434126205742e-05,6.494074568763608e-06,2.0758518076036122e-05,4.929931037622737e-06,6.560318979609293e-06,3.423667749302694e-06,2.849880274879978e-06,1.2970455827598924e-05,0.9998281002044678,1.9959597921115343e-05,2031.58,1607.0,1267.3615705915358,1607.0,8,8
3842,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,2.1545076833717758e-06,1.0635197895680903e-06,2.5052517571566574e-07,2.0288378266286602e-07,1.7400288925273347e-05,2.295810617169991e-07,2.2044059733161707e-06,0.9999758005142212,4.0871825035537773e-07,2.3604860643899888e-07,1789.04,1492.0,1069.5298597123538,1492.0,7,7
3843,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.35981799948604e-08,1.8475249419225293e-07,3.507649992684492e-08,2.5562746941432124e-07,1.5273016629180347e-08,8.147710417460985e-08,4.28774740157678e-08,1.8615359920204355e-07,7.381383682059095e-08,0.999998927116394,1823.4313725490201,1249.0,3130.455910917143,1249.0,9,9
3844,4.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,1.3575326192949433e-05,2.5721157726366073e-05,4.32646629633382e-07,1.0049353704744137e-06,0.9998204112052916,6.706080057483633e-06,3.630950595834293e-05,9.378282265970483e-05,2.464817043801304e-07,1.9132642137265066e-06,1705.529411764706,1542.0,762.1886210890628,1542.0,4,4
3845,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,0.0,1.5101161807251627e-05,1.8669802557269573e-06,4.899565055893618e-07,8.711949703865685e-07,1.8847633327823126e-05,1.2059316532031512e-06,2.4865917112037997e-06,0.9999586343765259,4.059357365804317e-07,1.739267219136309e-07,1331.34,1221.0,420.1451940480013,1221.0,7,7
3846,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.2705142182767307e-07,1.3135472727299202e-06,2.0928439425915712e-06,4.0853353766578953e-07,7.438160537276418e-06,5.081892027192225e-07,3.7235006402625017e-06,8.16243414192286e-07,0.999982476234436,1.1129603763038178e-06,1676.156862745098,1460.0,734.0311539042201,1460.0,8,8
3847,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,0.00028530534473247815,2.434470479784068e-05,4.625916517397855e-06,5.500167026184499e-05,3.749119514395716e-06,1.8443054159433812e-06,1.9164451714459574e-06,2.4863707039912697e-06,0.9996180534362792,2.659553274497739e-06,2173.803921568628,1783.0,1448.9418900647167,1783.0,8,8
3848,4.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,3.4867998692789115e-06,9.160742138192291e-07,8.695822543813847e-06,1.0586620646790834e-06,0.9999744892120358,6.565469448105431e-07,8.728150532988367e-06,7.704677500441903e-07,6.553202638315272e-07,5.826321967106196e-07,1838.7692307692307,1435.0,1213.6692965497775,1435.0,4,4
3849,2.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1050668945244979e-05,2.950887619590503e-06,0.9995743632316588,3.036168891412672e-05,0.0001292399683734402,0.0001294379326282069,7.964130418258719e-06,7.494330202462152e-05,1.3874173419026196e-05,2.5766255930648185e-05,1559.3846153846155,1414.0,567.7912538899898,1414.0,2,2
3850,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,2.8226729682501177e-06,8.977745892480016e-06,5.452532150229672e-06,7.299290132323222e-07,2.7471128305478487e-06,2.73022578767268e-07,0.9999781847000122,2.931262201855134e-07,2.9875573659410293e-07,2.030385388707145e-07,1972.320754716981,1559.0,1376.1539741331626,1559.0,6,6
3851,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,5.996051299916871e-07,6.432082386709226e-07,8.784281249063498e-07,3.2828060625433864e-07,2.2587637431570333e-06,2.180275259888731e-05,1.1435204214649277e-06,2.255370219472752e-07,0.9999709129333496,1.1450067631813e-06,1665.3846153846155,1513.0,665.8808158635774,1513.0,8,8
3852,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9673501938655136e-08,8.31987676974677e-07,1.2199819821034907e-07,1.4787563031859463e-06,3.8818953385089117e-08,4.2483218720690274e-08,2.991961025600176e-07,5.988363227515948e-08,3.575186156012933e-07,0.999996781349182,1400.0784313725492,1335.0,357.44374903681023,1335.0,9,9
3853,4.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,2.0,0.0,0.0,1.1839300384508533e-07,6.353044454954215e-07,6.504614589175617e-07,4.643398824555334e-06,0.99997878074646,6.832974577264396e-06,2.314966195626766e-06,5.137338575877948e-06,7.63798993830278e-07,1.6382622902710864e-07,1797.7843137254902,1522.0,1197.8689964052912,1522.0,4,4
3854,2.0,0.0,1.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4409532923309598e-05,9.379055398994752e-08,0.9999500513076782,2.482408376636158e-07,2.689148095669225e-05,4.616847490979126e-06,1.1566284001673919e-06,7.266067427735834e-07,1.24907455756329e-06,4.5980959839653213e-07,1950.98,1690.5,1157.5263648427722,1690.5,2,2
3855,3.0,0.0,1.0,0.0,3.0,42.0,1.0,3.0,0.0,0.0,0.0,0.0,1.68577280419413e-05,2.7126223358209245e-05,3.4325357773923315e-06,0.9999077320098876,8.595997314841952e-06,2.6189587515546012e-05,1.1814904610218944e-06,2.10873054129479e-06,3.6242806800146346e-06,3.0113355933281123e-06,2728.78,2061.0,1944.398771668329,2061.0,3,3
3856,1.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.845493433298543e-06,0.9999899864196776,1.5980864986886448e-07,3.3230551821361587e-07,2.4951711807830186e-08,7.816582296982233e-07,8.433765685822436e-08,6.849423925814335e-07,3.9169685805973137e-07,1.529528390165069e-06,1400.4901960784314,1333.0,384.39502455411775,1333.0,1,1
3857,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,0.0,1.5498475477215834e-05,1.2668023146034102e-06,1.958324901352171e-06,1.236988509845105e-06,4.815343004338501e-07,1.1434218549766229e-06,1.4288168586062966e-06,1.7584076772436677e-07,0.9999762773513794,5.978953367957729e-07,2807.2352941176478,1743.0,5349.204933775617,1743.0,8,8
3858,0.0,0.0,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9990510344505308,0.00042722339276224375,3.6401135730557144e-05,0.00025834620464593167,3.954879502998665e-05,3.3583582990104326e-05,2.0557641619234346e-05,2.191607745771762e-05,3.430875949561596e-05,7.717586413491517e-05,1736.8214285714291,1568.5,716.2897104877671,1568.5,0,0
3859,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,3.871435794167155e-08,8.150171026954922e-08,7.4760748702829e-09,6.043860167892491e-08,1.80987385078879e-08,1.4213837573606725e-07,2.107605867607276e-09,4.792307706225074e-08,8.996175182574008e-08,0.9999995231628418,1519.72,1253.0,749.414085149464,1253.0,9,9
3860,1.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.631671122799162e-06,0.9995064735412598,5.618995828626794e-07,1.300125518355344e-06,3.7605261127282574e-07,0.0004168665036559105,1.12838698385076e-07,3.358899220984313e-07,4.5464719278243143e-07,7.073266897350551e-05,1886.5576923076928,1443.5,1126.2229329247166,1443.5,1,1
3861,1.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.202851194648247e-06,0.9999864101409912,1.0275544326532328e-07,2.7347957143319945e-07,9.173349013735786e-08,3.9320789824159853e-07,2.755012644684029e-07,1.0721805665525605e-07,1.0868715349943161e-07,1.1106148122053128e-05,1492.9215686274508,1283.0,760.4990688524807,1283.0,1,1
3862,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,8.831528248265387e-06,5.7838428801915126e-06,3.418755909478932e-07,2.6359958837929303e-07,4.6096832306830043e-07,2.058361133094877e-06,2.4929076971602626e-06,7.499303137592505e-06,0.9999711513519288,1.0652414630385463e-06,2137.692307692308,1449.5,2296.181728635619,1449.5,8,8
3863,5.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,4.3170715002815996e-08,1.8181957273100124e-08,2.3420430039777784e-09,5.7876992087813044e-08,1.80299704055642e-08,0.9999997615814208,1.9084096081201096e-08,2.572314361515282e-09,8.891918867881542e-10,1.5335577252528765e-09,1469.6730769230774,1316.0,524.6111060531109,1316.0,5,5
3864,4.0,0.0,0.0,0.0,0.0,0.0,44.0,5.0,0.0,1.0,0.0,0.0,2.641300227423926e-07,1.405055400027777e-06,5.777537239737286e-07,2.554882598815311e-07,0.9999775886535645,1.033946091411053e-06,1.5755914262172155e-07,1.6074625818873756e-05,2.388291250099428e-06,2.6545578180048324e-07,2386.12,1959.5,1197.7666400771195,1959.5,4,4
3865,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999854564666748,1.1437073226261418e-06,3.984278464486124e-06,1.593160391166748e-06,1.909877255457104e-06,1.9813724065897978e-06,7.128051606741792e-07,1.7454428871133132e-06,8.535888582628105e-07,6.577706130883596e-07,1683.42,1490.0,878.8000884787189,1490.0,0,0
3866,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,2.4220530576712918e-06,4.103661694898619e-07,4.3090391699251995e-08,1.218242484668508e-08,4.979835466656368e-06,9.205476999341043e-06,2.6743759917735593e-07,0.9999817609786988,3.8837831084492786e-07,5.42791553925781e-07,1561.0377358490564,1399.0,648.2863790932615,1399.0,7,7
3867,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.7040068769347272e-06,2.022749868046958e-06,2.0947354641975843e-06,4.97499570428772e-07,2.0929639958922053e-06,1.1093409284512743e-06,1.3636685025630868e-06,0.9999874830245972,1.5796759953445871e-06,8.103616266907919e-08,1338.08,1214.5,429.1970595406816,1214.5,7,7
3868,3.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0772719722117472e-07,6.60119155782013e-07,1.879382125480333e-06,0.9999914169311525,4.6976578005342157e-07,3.4855754620366493e-06,3.761840901006508e-07,3.1175875392364105e-07,1.1430087170083423e-06,6.458414958387947e-08,1604.6,1407.0,775.184086102739,1407.0,3,3
3869,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,5.761525017078385e-07,6.23331345650513e-07,1.3351103689274169e-06,5.007499908060709e-07,1.2818826178317974e-07,2.892405746024451e-07,6.291914544931387e-09,0.999996542930603,2.6293681898437168e-08,5.196094576831456e-08,1924.470588235294,1354.0,2035.1702371343893,1354.0,7,7
3870,3.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16527028493874e-07,4.87687543682114e-07,6.270061021496076e-06,0.9999850988388062,2.7419241632742336e-07,3.0846708796161693e-06,8.489440688208559e-07,2.7753076210501604e-06,2.5826263794215265e-08,2.050164340516858e-07,1369.4117647058827,1352.0,282.05731165637866,1352.0,3,3
3871,3.0,0.0,0.0,0.0,1.0,22.0,0.0,27.0,0.0,0.0,0.0,0.0,2.639346894284245e-05,1.1614472896326332e-05,8.716006050235592e-07,0.0009979718597605824,2.415817334622261e-06,0.9989093542099,1.5947321116982494e-06,3.354927684995346e-05,2.13817588701204e-06,1.411494940839475e-05,2500.52,2013.5,1347.0095107462366,2013.5,3,5
3872,5.0,0.0,0.0,0.0,0.0,1.0,1.0,48.0,0.0,0.0,0.0,0.0,5.745893076891662e-07,1.897541324069607e-07,2.229499841632787e-06,0.000601770996581763,1.2333915719864308e-06,0.9993284940719604,5.368632992031053e-05,9.602032150723973e-06,1.3044652860116912e-06,9.8546433946467e-07,1578.74,1466.5,515.5294013666626,1466.5,5,5
3873,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4201955309545156e-06,1.328633288721903e-06,0.9999914169311525,8.952595180744537e-07,1.1874769825226394e-06,1.6127338540172786e-06,1.7633084326007518e-06,2.565169552326552e-07,1.7666698326479487e-08,3.521137159623322e-08,1367.078431372549,1293.0,465.5598282986733,1293.0,2,2
3874,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,3.35896771730404e-07,1.7745863090112837e-07,4.593867117819173e-07,1.238880486198468e-06,9.878078799374633e-08,5.105803211336024e-07,6.902888927129425e-09,2.6394371843707626e-07,1.5959583876679062e-08,0.9999969005584716,1705.7254901960785,1515.0,866.1600101235654,1515.0,9,9
3875,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999377727508544,2.3631293970538536e-06,2.81015566372389e-08,4.796302891918458e-05,6.68236310730208e-08,7.645551704626996e-06,7.60869482974158e-08,3.982184892947772e-08,2.1434227619465673e-06,1.8048792753688758e-06,1960.8076923076928,1593.0,1129.1920248386791,1593.0,0,0
3876,3.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,5.43473561265273e-06,1.3484756209436457e-06,2.382002776357694e-06,0.999858856201172,1.0873378641917952e-06,0.00012435198004823178,1.8829144892151817e-06,2.435596798022744e-06,7.567603574898384e-07,1.5348405213444494e-06,1626.8461538461538,1511.5,572.595308775732,1511.5,3,3
3877,5.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,9.838446146659408e-08,3.342113643611811e-07,2.4786779704299992e-06,1.4937624825961393e-07,1.9041119969642748e-07,0.9999935626983644,1.2224664942550591e-06,1.3501514786184998e-06,5.254389066067233e-07,3.712230878250011e-08,1677.8627450980387,1414.0,688.882980472238,1414.0,5,5
3878,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,2.731116808263323e-07,5.317978093444253e-07,2.364557438738757e-08,1.2594385090380909e-08,7.074384029692737e-07,4.734123422167613e-07,4.2465029537197546e-07,0.9999972581863404,2.4859488689799036e-07,5.6832263339856575e-08,1559.0,1272.0,970.2090084100437,1272.0,7,7
3879,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.5133527995203624e-06,1.791911563486792e-05,6.86137923366914e-07,8.5012595718581e-07,5.457720817503287e-07,1.857482345712924e-07,1.6221348175804448e-07,7.56465340145951e-07,1.7644330796429128e-07,0.9999772310256958,1775.56,1478.5,1198.7333137737605,1478.5,9,9
3880,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.12812578678131106,2.6004847313743085e-05,0.0022225440479815006,3.4452270483598106e-05,0.00019850206444971263,7.387912773992866e-05,0.001780511112883687,1.7298927559750155e-05,0.8674891591072083,3.1782023143023246e-05,2322.326923076923,1970.0,1187.9015559851396,1970.0,8,8
3881,2.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.490099930379074e-05,3.589008201743127e-06,0.9998589754104614,1.69992617884418e-05,3.8858703192090616e-05,4.361264927865705e-06,5.7523720897734165e-05,1.529748146822385e-06,1.1530627261890913e-06,2.0015368136228062e-06,1525.0,1313.5,701.6353167045247,1313.5,2,2
3882,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0168138942390216e-05,2.23634970097919e-07,0.0024953065440058717,5.664974764840737e-07,7.5710700002673565e-06,1.1839899343613073e-05,0.9974737763404846,7.193695239493536e-08,2.1169172725876703e-07,2.46225397404487e-07,1868.4,1722.0,926.6272614339883,1722.0,6,6
3883,0.0,0.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996781349182,1.4341971166231812e-07,1.1647141491266666e-06,2.3227997303365555e-07,1.4897261202406751e-08,1.2006872793790537e-06,1.359359202979249e-07,4.9613088748401424e-08,1.4562768058112852e-07,1.714250004170026e-07,1583.68,1451.5,804.2610105315463,1451.5,0,0
3884,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,5.687961674993858e-07,2.7967945470663835e-07,1.2867690202256202e-07,8.695312914142048e-08,1.3950477750768187e-07,4.0683826085796675e-08,6.355320891771044e-08,3.051790713470837e-07,0.9999979734420776,3.1852334814175265e-07,1795.9038461538462,1558.0,869.0174361303932,1558.0,8,8
3885,5.0,0.0,0.0,0.0,0.0,6.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0004904836532659829,1.9711504137376323e-05,0.0012209821725264196,0.4235377311706543,0.004025626927614212,0.5699309706687927,0.0001425253285560757,0.00014667505456600338,0.0001567126892041415,0.00032858620397746563,1993.98,1665.0,1356.4882254241227,1665.0,5,5
3886,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,6.431528618122684e-06,1.9994542981294217e-06,2.6705884010880247e-05,0.0001019153933157213,4.966891083313385e-06,2.580080581537913e-05,0.9998156428337096,3.4217023312521637e-06,2.4301205030496935e-06,1.0727758308348712e-05,1398.06,1212.0,487.9122708865117,1212.0,6,6
3887,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2.6123439965886067e-05,2.145685721188784e-05,2.6635311769496184e-06,1.0078185823658714e-06,1.1981605894106906e-06,1.692173327683122e-06,3.625382873906347e-07,3.182720092809177e-06,3.7838544812984773e-06,0.9999386072158812,2198.12,1570.0,1451.9351287021,1570.0,9,9
3888,3.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.633641659282148e-06,5.270159135761785e-07,2.2542424176208438e-06,0.9999928474426272,1.051486151482095e-06,1.4562293415565364e-07,6.832405574641598e-08,7.129062851163326e-07,2.6246647166772163e-07,5.194844447942161e-07,1605.9803921568628,1395.0,752.2384060973244,1395.0,3,3
3889,4.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.787187213471043e-06,2.3899719963083044e-06,5.460235570353689e-07,1.2941096656504671e-06,0.9999772310256958,2.146098950106534e-06,5.8826244639931255e-06,5.0939984248543615e-06,1.9273682028142503e-06,6.8024866095584e-07,1459.1372549019613,1311.0,594.8529236578684,1311.0,4,4
3890,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,2.8232488347157414e-08,4.0429060987889904e-08,2.384012844913741e-07,2.910058327643128e-08,7.338343976925897e-08,2.5619579346880528e-08,1.2104227664622158e-07,7.123821887944358e-08,0.9999990463256836,2.735542636855825e-07,1486.4615384615383,1351.5,499.8290084692871,1351.5,8,8
3891,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999977350234984,1.7370440730246628e-07,2.191322501232662e-08,2.8973153121114587e-07,7.627216405126092e-07,8.487184572913975e-07,1.3557708733458185e-08,3.692896299867243e-08,1.4728809105690743e-07,5.56808856799762e-08,1713.58,1406.0,984.5107578106488,1406.0,0,0
3892,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.852945849151638e-09,1.0344562184627648e-07,4.1124987859575406e-08,2.977843109874811e-07,6.245661410275716e-08,9.736258022030596e-08,5.3833471014286254e-08,2.5399707226370083e-08,8.635426951286718e-08,0.9999991655349731,1591.44,1321.5,963.9075059361244,1321.5,9,9
